ALL_LINES,VERTICAL_LINES,HORIZONTAL_LINES,DIAGONAL_UP_LINES,DIAGONAL_DOWN_LINES,LINE_SEGMENTS,VERTICAL_LINE_SEGMENTS,HORIZONTAL_LINE_SEGMENTS,DIAGONAL_UP_LINE_SEGMENTS,DIAGONAL_DOWN_LINE_SEGMENTS,CIRCLES,ELLIPSES,TRIANGLES,SQUARES,PENTAGONS,HEXAGONS,HEPTAGONS,OCTAGONS,NONAGONS,ENTROPY,aliceBlue,antiqueWhite,aqua,aquamarine,azure,beige,bisque,black,blanchedAlmond,blue,blueViolet,brown,burlyWood,cadetBlue,chartreuse,chocolate,coral,cornflowerBlue,cornsilk,crimson,cyan,darkBlue,darkCyan,darkGoldenRod,darkGray,darkGrey,darkGreen,darkKhaki,darkMagenta,darkOliveGreen,darkOrange,darkOrchid,darkRed,darkSalmon,darkSeaGreen,darkSlateBlue,darkSlateGray,darkSlateGrey,darkTurquoise,darkViolet,deepPink,deepSkyBlue,dimGray,dimGrey,dodgerBlue,fireBrick,floralWhite,forestGreen,fuchsia,gainsboro,ghostWhite,gold,goldenRod,gray,grey,green,greenYellow,honeyDew,hotPink,indianRed,indigo,ivory,khaki,lavender,lavenderBlush,lawnGreen,lemonChiffon,lightBlue,lightCoral,lightCyan,lightGoldenRodYellow,lightGray,lightGrey,lightGreen,lightPink,lightSalmon,lightSeaGreen,lightSkyBlue,lightSlateGray,lightSlateGrey,lightSteelBlue,lightYellow,lime,limeGreen,linen,magenta,maroon,mediumAquaMarine,mediumBlue,mediumOrchid,mediumPurple,mediumSeaGreen,mediumSlateBlue,mediumSpringGreen,mediumTurquoise,mediumVioletRed,midnightBlue,mintCream,mistyRose,moccasin,navajoWhite,navy,oldLace,olive,oliveDrab,orange,orangeRed,orchid,paleGoldenRod,paleGreen,paleTurquoise,paleVioletRed,papayaWhip,peachPuff,peru,pink,plum,powderBlue,purple,rebeccaPurple,red,rosyBrown,royalBlue,saddleBrown,salmon,sandyBrown,seaGreen,seaShell,sienna,silver,skyBlue,slateBlue,slateGray,slateGrey,snow,springGreen,steelBlue,tan,teal,thistle,tomato,turquoise,violet,wheat,white,whiteSmoke,yellow,yellowGreen,NAME
0,0,0,0,0,35,0,3,19,13,0,9,1,1,0,0,0,0,0,7.58607,0.03708,0.60292,0.00118,0.00576,0.03396,0.19174,0.72972,0,0.67049,0.00125,0,0.35632,0.83847,0.02931,0.00014,0.37389,0.58333,0.01097,0.50104,0.06438,0.00118,0.00125,0.00118,0.17688,0.26778,0.26778,0.00007,0.52465,0,0.01583,0.15597,0,0.09674,0.83556,0.00993,0.00278,0.02847,0.02847,0.00125,0,0.01861,0.00299,0.26778,0.26778,0.00403,0.29382,0.47292,0.00007,0,0.26778,0.01618,0.05153,0.29549,0.26778,0.26778,0.00007,0.00132,0.01194,0.03118,0.61181,0,0.15618,0.61465,0.01743,0.02729,0.00014,0.46542,0.03764,0.68368,0.03514,0.24167,0.26778,0.26778,0.00653,0.36549,0.82396,0.00306,0.02917,0.03875,0.03875,0.03674,0.20833,0.00007,0.00007,0.52917,0,0.09674,0.00562,0.00125,0.00021,0.00194,0.00063,0.00278,0,0.00569,0.01292,0.00319,0.01486,0.43576,0.77049,0.8059,0.00125,0.52167,0.00979,0.00285,0.12917,0.17576,0.00118,0.52563,0.0066,0.03479,0.06486,0.62368,0.78333,0.57931,0.2884,0.00368,0.03618,0,0.00014,0.09674,0.50458,0.00576,0.36583,0.74271,0.77,0.00056,0.50694,0.53792,0.26778,0.03201,0.00278,0.03875,0.03875,0.29285,0,0.01118,0.81826,0.00118,0.00604,0.47604,0.00375,0.0009,0.74382,0,0.26778,0.00979,0.00278,rubensTest_original_rubens1.jpg_6cd89414-fc1d-4606-9fa3-85119b8c52e5.jpg
0,0,0,0,0,56,0,0,23,33,0,30,1,4,0,0,0,0,0,7.19641,0,0.51368,0,0,0,0.03056,0.76819,0,0.6384,0,0,0.6559,0.86562,0,0,0.39542,0.85583,0,0.19368,0.04771,0,0,0,0.06424,0.21188,0.21188,0,0.35507,0.00014,0,0.05472,0.00014,0.03854,0.97049,0,0,0,0,0,0,0.00361,0,0.21188,0.21188,0,0.44062,0.19451,0,0.00014,0.21188,0,0.00896,0.20326,0.21188,0.21188,0,0,0,0.1625,0.94549,0,0.01958,0.40687,0,0.12396,0,0.1534,0,0.96722,0,0.04792,0.21188,0.21188,0,0.66153,0.96243,0,0,0,0,0,0.03542,0,0,0.38924,0.00014,0.03854,0,0,0.00236,0.00014,0,0,0,0,0.00389,0,0,0.60743,0.74507,0.80882,0,0.26694,0.00125,0,0.03743,0.07306,0.01486,0.2484,0,0,0.42743,0.52493,0.87549,0.72139,0.56132,0.01229,0,0.00014,0.00014,0.03854,0.81743,0,0.37972,0.96458,0.86243,0,0.41472,0.77924,0.21188,0,0,0,0,0.26132,0,0,0.83764,0,0.00535,0.79472,0,0.01451,0.69882,0,0.21188,0.00125,0,bruegelTest2_original_bruegel2.jpg_70e5110a-33c7-44f6-b431-9a36fa6ba3c5.jpg
0,0,0,0,0,56,0,0,26,30,0,15,1,1,0,0,0,0,0,7.64543,0.00729,0.58257,0.00361,0.00403,0.00514,0.09104,0.72076,0.00007,0.66035,0.00167,0.00104,0.47201,0.83549,0.00868,0.00201,0.47313,0.73326,0.00993,0.43444,0.12167,0.00361,0.00167,0.00361,0.19708,0.23472,0.23472,0.00118,0.50646,0.00063,0.00722,0.19708,0.00104,0.16757,0.88667,0.0034,0.00493,0.0084,0.0084,0.00361,0.00056,0.04688,0.00493,0.23472,0.23472,0.00694,0.38222,0.4141,0.00153,0.00063,0.23472,0.005,0.06854,0.33333,0.23472,0.23472,0.00118,0.00271,0.00285,0.03903,0.77424,0.00063,0.06882,0.60264,0.00549,0.00868,0.00201,0.38583,0.00944,0.81215,0.00569,0.12687,0.23472,0.23472,0.00278,0.40472,0.89535,0.00576,0.01104,0.01021,0.01021,0.00931,0.10285,0.00118,0.00153,0.49979,0.00063,0.16757,0.00403,0.00167,0.00271,0.00458,0.00201,0.00493,0.00132,0.0075,0.02819,0.00389,0.00313,0.48104,0.75528,0.79118,0.00167,0.47014,0.01917,0.005,0.15396,0.24299,0.00285,0.47979,0.00278,0.0075,0.07174,0.60417,0.77438,0.69368,0.30875,0.00403,0.0075,0.00063,0.00215,0.16757,0.57694,0.00889,0.46389,0.85306,0.85458,0.00201,0.48639,0.68278,0.23472,0.01181,0.00493,0.01021,0.01021,0.26937,0.00132,0.00979,0.80285,0.00361,0.00326,0.62458,0.00576,0.00292,0.73118,0,0.23472,0.01917,0.005,rubensTest_original_rubens1.jpg_46af9c9c-3c13-4d8c-99da-8b9bed16510f.jpg
0,0,0,0,0,51,0,0,23,28,0,16,1,2,1,0,0,0,0,7.33725,0.04028,0.46451,0.00319,0.11701,0.11576,0.21986,0.58153,0,0.55382,0,0.00007,0.31049,0.62403,0.13729,0.00035,0.41986,0.55319,0.04535,0.34806,0.02868,0.00319,0,0.00319,0.17438,0.01507,0.01507,0,0.62236,0.00007,0.02021,0.13868,0.00007,0.06639,0.58785,0.11583,0.00076,0.14,0.14,0.0034,0.00007,0.00514,0.00722,0.01507,0.01507,0.01535,0.18361,0.26639,0.00007,0.00007,0.01507,0.00257,0.0816,0.35097,0.01507,0.01507,0,0.00222,0.11785,0.00444,0.45611,0,0.19875,0.63215,0.00271,0.00257,0.00035,0.37132,0.12486,0.45451,0.13243,0.24944,0.01507,0.01507,0.08347,0.03785,0.5966,0.03667,0.09264,0.0766,0.0766,0.05535,0.2284,0,0.00007,0.31431,0.00007,0.06639,0.11521,0,0.00042,0.00118,0.0109,0.00076,0,0.0816,0.00229,0,0.11514,0.13347,0.62062,0.62104,0,0.32764,0.04174,0.00556,0.12708,0.11799,0.00118,0.54007,0.08375,0.14708,0.00917,0.5091,0.59222,0.57458,0.02,0.00111,0.13681,0.00007,0.00021,0.06639,0.22354,0.01639,0.40826,0.52743,0.61382,0.00937,0.26382,0.54653,0.01507,0.10882,0.00076,0.0766,0.0766,0.01847,0,0.06264,0.62062,0.00319,0.00118,0.49674,0.0641,0.00125,0.61451,0,0.01507,0.04174,0.00556,picassoTest_original_picasso1.jpg_706f832c-16c7-48bb-a58a-66fddb1e246c.jpg
0,0,0,0,0,48,0,1,27,20,0,35,4,0,0,0,0,0,0,7.2859,0,0.53326,0,0,0,0.03604,0.76361,0,0.63417,0,0,0.60007,0.84937,0,0,0.31,0.79056,0,0.22625,0.05021,0,0,0,0.05,0.29604,0.29604,0,0.29104,0,0,0.04521,0,0.03938,0.96757,0,0,0,0,0,0,0.00333,0,0.29604,0.29604,0,0.39417,0.24632,0,0,0.29604,0,0.00556,0.15951,0.29604,0.29604,0,0,0,0.17944,0.92028,0,0.02764,0.35236,0,0.14465,0,0.17431,0,0.95882,0,0.0516,0.29604,0.29604,0,0.73236,0.95299,0,0,0,0,0,0.04083,0,0,0.44292,0,0.03938,0,0,0.0034,0,0,0,0,0,0.00313,0,0,0.67521,0.72882,0.79215,0,0.32042,0.00097,0,0.02785,0.06347,0.01674,0.24347,0,0,0.46493,0.53701,0.86049,0.63299,0.65222,0.0141,0,0,0,0.03938,0.84694,0,0.29701,0.94535,0.81826,0,0.47514,0.69743,0.29604,0,0,0,0,0.35403,0,0,0.82056,0,0.00604,0.7275,0,0.0166,0.68354,0,0.29604,0.00097,0,bruegelTest2_original_bruegel2.jpg_467b5d44-725f-4429-b214-777ec99bc675.jpg
0,0,0,0,0,45,0,0,20,25,0,18,2,1,0,0,0,0,0,7.55785,0.04562,0.62201,0.00104,0.00562,0.03694,0.24896,0.73521,0,0.68507,0.00118,0.00063,0.31215,0.82826,0.02847,0.00042,0.32889,0.53986,0.01486,0.52187,0.04903,0.00104,0.00118,0.00104,0.15632,0.24313,0.24313,0,0.52563,0.00021,0.02,0.13507,0.00056,0.07576,0.78389,0.01521,0.00326,0.02868,0.02868,0.00104,0.00021,0.00986,0.00243,0.24313,0.24313,0.00382,0.24833,0.49389,0.00021,0.00021,0.24313,0.02813,0.04972,0.26028,0.24313,0.24313,0,0.00264,0.01569,0.02264,0.54083,0.00028,0.21049,0.62035,0.03035,0.03229,0.00042,0.49146,0.04417,0.60167,0.03958,0.30174,0.24313,0.24313,0.01035,0.32465,0.76576,0.00299,0.03319,0.04799,0.04799,0.04625,0.26792,0,0.00021,0.5491,0.00021,0.07576,0.00562,0.00118,0.00083,0.00361,0.00035,0.00326,0,0.00521,0.00486,0.00382,0.01854,0.42694,0.77181,0.80292,0.00118,0.53826,0.01188,0.00451,0.11236,0.14347,0.00139,0.54785,0.01035,0.03778,0.06458,0.64312,0.78215,0.55181,0.2684,0.00521,0.04125,0.00021,0.00097,0.07576,0.47069,0.00646,0.3216,0.66875,0.71951,0.00035,0.52514,0.49979,0.24313,0.03556,0.00326,0.04799,0.04799,0.26229,0,0.01375,0.81125,0.00104,0.00729,0.42576,0.00361,0.00153,0.75146,0,0.24313,0.01188,0.00438,rubensTest_original_rubens1.jpg_8c0ee835-289d-4af2-834e-f70fc05a1e75.jpg
0,0,0,0,0,47,0,6,21,20,0,25,1,0,0,0,0,0,0,7.09788,0.13715,0.55701,0.01299,0.20139,0.26653,0.55097,0.54056,0.0009,0.56132,0.00243,0.00042,0.01514,0.48792,0.23715,0.01569,0.02368,0.02611,0.04167,0.58243,0.01097,0.01299,0.00243,0.01299,0.01722,0.24382,0.24382,0.01444,0.35736,0.00021,0.0175,0.02167,0.00021,0.01368,0.18153,0.09868,0.00035,0.2434,0.2434,0.01243,0.00014,0.00792,0.00924,0.24382,0.24382,0.00757,0.01472,0.57035,0.01569,0.00021,0.24382,0.00104,0.01493,0.02146,0.24382,0.24382,0.01444,0.01139,0.10458,0.00042,0.00868,0.00035,0.54812,0.42076,0.00104,0.01396,0.01569,0.58604,0.22257,0.02042,0.2691,0.55312,0.24382,0.24382,0.06361,0.05576,0.0659,0.01688,0.15007,0.15354,0.15354,0.13514,0.55271,0.01444,0.01569,0.53438,0.00021,0.01368,0.19931,0.00243,0.00014,0.00035,0.01479,0.00035,0.01111,0.10792,0.00021,0.00174,0.17764,0.345,0.5534,0.54181,0.00243,0.56944,0.01354,0.01424,0.01569,0.01826,0.00021,0.56424,0.06396,0.26424,0.00306,0.56708,0.4916,0.02472,0.05639,0.00083,0.24611,0.00021,0.00021,0.01368,0.24333,0.0041,0.02347,0.01292,0.02986,0.01444,0.51736,0.02729,0.24382,0.18396,0.00035,0.15354,0.15354,0.25979,0.01861,0.09201,0.51757,0.01299,0.00097,0.02014,0.05604,0.00021,0.56611,0,0.24382,0.01354,0.0141,mondriaanTest_original_mondriaan1.jpg_8da9fc6c-5adc-430b-ae67-0f10758fd299.jpg
0,0,0,0,0,44,0,1,20,23,0,16,1,0,0,0,0,0,0,7.28229,0.01958,0.45646,0.00292,0.05882,0.06625,0.23042,0.60375,0,0.54875,0,0,0.43847,0.75382,0.07271,0.00021,0.51458,0.64375,0.02417,0.35646,0.01951,0.00292,0,0.00292,0.27937,0.00757,0.00757,0,0.65243,0,0.0209,0.23674,0,0.10007,0.70729,0.07667,0,0.07458,0.07458,0.00333,0,0.00035,0.00681,0.00757,0.00757,0.01208,0.3159,0.27993,0.00069,0,0.00757,0.00035,0.12681,0.46042,0.00757,0.00757,0,0.00229,0.07549,0.00007,0.56722,0,0.21056,0.66479,0.00035,0.00042,0.00021,0.36861,0.06347,0.53778,0.07354,0.26146,0.00757,0.00757,0.05549,0.02778,0.71021,0.02097,0.04562,0.03687,0.03687,0.02653,0.24097,0,0.00069,0.33514,0,0.10007,0.05833,0,0,0,0.00757,0,0.00007,0.04229,0.00007,0,0.07556,0.14917,0.66368,0.69222,0,0.34271,0.03854,0.00389,0.21819,0.22125,0,0.52264,0.05563,0.07806,0.00229,0.49493,0.6475,0.66944,0.01146,0,0.07181,0,0,0.10007,0.21986,0.01194,0.50264,0.64236,0.71417,0.00722,0.29313,0.63653,0.00757,0.05618,0,0.03687,0.03687,0.01035,0,0.03104,0.70493,0.00292,0.00007,0.59167,0.03528,0,0.63819,0,0.00757,0.03854,0.00389,picassoTest_original_picasso1.jpg_94a2b828-652d-480c-a9f0-9e8c48049f4c.jpg
0,0,0,0,0,37,0,1,17,19,0,20,2,2,0,0,0,0,0,6.90598,0,0.51104,0,0,0,0.00792,0.71625,0,0.60125,0,0,0.59215,0.77333,0,0,0.23083,0.77965,0,0.19431,0.02903,0,0,0,0.02,0.31729,0.31729,0,0.24625,0,0,0.01722,0,0.01653,0.97139,0,0,0,0,0,0,0.00167,0,0.31729,0.31729,0,0.34799,0.20903,0,0,0.31729,0,0.00257,0.08514,0.31729,0.31729,0,0,0,0.2584,0.97688,0,0.00292,0.29181,0,0.23444,0,0.14257,0,0.99444,0,0.02326,0.31729,0.31729,0,0.8259,0.96174,0,0,0,0,0,0.01083,0,0,0.41924,0,0.01653,0,0,0.00014,0,0,0,0,0,0.00104,0,0,0.76153,0.66833,0.73125,0,0.28389,0.00014,0,0.01153,0.02681,0.00799,0.21882,0,0,0.57444,0.50299,0.82243,0.58313,0.74993,0.00646,0,0,0,0.01653,0.92722,0,0.21465,0.98833,0.76563,0,0.46215,0.65458,0.31729,0,0,0,0,0.38375,0,0,0.75396,0,0.00243,0.70875,0,0.00785,0.61764,0,0.31729,0.00014,0,bruegelTest2_original_bruegel2.jpg_b7e5659f-6f95-4bca-afe1-8d6aaac1c8f7.jpg
0,0,0,0,0,43,0,3,21,19,0,29,1,0,0,0,0,0,0,6.9179,0.24847,0.51146,0.00069,0.25569,0.38729,0.51701,0.50111,0.00007,0.5166,0,0,0.00556,0.45465,0.36715,0.00368,0.00951,0.01479,0.00139,0.52326,0.00139,0.00069,0,0.00069,0.00875,0.13083,0.13083,0.00146,0.39944,0,0.02097,0.00625,0,0.00174,0.19958,0.06326,0,0.37118,0.37118,0.00069,0,0.00021,0.00049,0.13083,0.13083,0.00021,0.00486,0.51528,0.00194,0,0.13083,0.00153,0.00674,0.01347,0.13083,0.13083,0.00146,0.00813,0.06764,0.0009,0.01,0,0.51444,0.44951,0.0016,0.01306,0.00368,0.53201,0.3584,0.03111,0.38875,0.52083,0.13083,0.13083,0.04167,0.03049,0.15569,0.00229,0.22257,0.24979,0.24979,0.18625,0.51861,0.00146,0.00194,0.49042,0,0.00174,0.25125,0,0,0,0.00569,0,0.00076,0.05007,0,0,0.29549,0.29639,0.51028,0.50271,0,0.51701,0.00583,0.01215,0.00667,0.00417,0.00014,0.52201,0.04188,0.38403,0.00389,0.52014,0.45813,0.02833,0.02931,0.00056,0.37639,0,0,0.00174,0.17847,0,0.00903,0.03424,0.11958,0.00521,0.48076,0.01403,0.13083,0.3159,0,0.24979,0.24979,0.1484,0.00118,0.00944,0.49056,0.00069,0.0009,0.00868,0.01681,0.00014,0.51965,0,0.13083,0.00583,0.01201,mondriaanTest_original_mondriaan1.jpg_88053780-e6a0-494c-83ae-e1a5c418ec6b.jpg
0,0,0,0,0,36,0,3,20,13,0,34,0,1,0,0,0,0,0,6.87517,0.12722,0.60208,0.00278,0.16028,0.23625,0.64264,0.58694,0.00028,0.61972,0.00167,0.00125,0.0066,0.505,0.22181,0.00951,0.0125,0.01361,0.01583,0.64729,0.00444,0.00278,0.00167,0.00278,0.01069,0.13882,0.13882,0.00694,0.4941,0.00035,0.02528,0.01097,0.00063,0.00562,0.19903,0.07958,0.00049,0.22597,0.22597,0.00278,0.00028,0.00347,0.00222,0.13882,0.13882,0.00278,0.00653,0.62896,0.00847,0.00035,0.13882,0.00153,0.00972,0.01417,0.13882,0.13882,0.00694,0.01069,0.08299,0.00125,0.00667,0.0009,0.63639,0.55437,0.00153,0.00882,0.00951,0.65347,0.21375,0.03313,0.24042,0.64257,0.13882,0.13882,0.05243,0.02785,0.15681,0.00688,0.13292,0.14208,0.14208,0.11097,0.64229,0.00694,0.00847,0.57792,0.00035,0.00562,0.15868,0.00167,0.00063,0.00063,0.00917,0.00049,0.00278,0.06458,0.00069,0.00194,0.19632,0.33632,0.60201,0.58833,0.00167,0.62944,0.00979,0.0141,0.00889,0.00875,0.00069,0.64208,0.05257,0.23708,0.00215,0.62785,0.50549,0.03382,0.02708,0.00076,0.23014,0.00035,0.00063,0.00562,0.20326,0.00208,0.01243,0.04236,0.12257,0.00875,0.54993,0.01403,0.13882,0.17903,0.00049,0.14208,0.14208,0.15333,0.00667,0.0284,0.56222,0.00278,0.00069,0.00993,0.03438,0.00069,0.62403,0,0.13882,0.00979,0.01389,mondriaanTest_original_mondriaan1.jpg_6a3b0bad-8a64-4211-83e4-c5dc97d080bd.jpg
0,0,0,0,0,48,0,1,25,22,0,28,0,0,0,0,0,0,0,7.11218,0.11542,0.575,0.01021,0.15229,0.20139,0.61354,0.55194,0.00035,0.59806,0.00215,0.00076,0.01951,0.50097,0.18264,0.01819,0.02715,0.03021,0.0341,0.62535,0.015,0.01021,0.00215,0.01021,0.01986,0.23757,0.23757,0.01375,0.40986,0.00007,0.03354,0.02562,0.00021,0.01743,0.17542,0.09597,0.00035,0.18611,0.18611,0.00986,0.00014,0.01097,0.00868,0.23757,0.23757,0.00792,0.01917,0.61132,0.01681,0.00007,0.23757,0.00417,0.01743,0.02389,0.23757,0.23757,0.01375,0.01792,0.09944,0.00125,0.01132,0.00063,0.61,0.47903,0.00444,0.01806,0.01812,0.6334,0.17313,0.02479,0.20528,0.61681,0.23757,0.23757,0.06854,0.04667,0.07472,0.01639,0.12396,0.1284,0.1284,0.11806,0.61521,0.01375,0.01681,0.54424,0.00007,0.01743,0.15132,0.00215,0.00014,0.00035,0.00917,0.00028,0.00757,0.08125,0.00076,0.00111,0.12271,0.34576,0.56701,0.55708,0.00215,0.61111,0.01611,0.02118,0.01674,0.02174,0.00021,0.61528,0.06854,0.20111,0.00354,0.60917,0.50799,0.02924,0.0459,0.00139,0.1909,0.00007,0.00021,0.01743,0.23903,0.00354,0.02715,0.0184,0.03521,0.00924,0.52667,0.03062,0.23757,0.14424,0.00035,0.1284,0.1284,0.25701,0.01444,0.07014,0.53465,0.01021,0.00174,0.02479,0.04854,0.00035,0.60222,0,0.23757,0.01611,0.02111,mondriaanTest_original_mondriaan1.jpg_8deb9ab6-2c25-4cad-af76-37f4cdbabfa6.jpg
0,0,0,0,0,53,0,2,19,32,0,19,1,3,0,0,0,0,0,7.41028,0.07562,0.62097,0.00083,0.01181,0.07611,0.28819,0.71896,0,0.67951,0.00007,0.00049,0.27569,0.77069,0.06069,0.00125,0.27743,0.5041,0.01958,0.51014,0.05021,0.00083,0.00007,0.00083,0.09236,0.17729,0.17729,0.00035,0.50854,0,0.02375,0.08264,0.00042,0.06187,0.70771,0.02639,0.00354,0.06049,0.06049,0.0009,0,0.01,0.00146,0.17729,0.17729,0.00236,0.20903,0.48472,0.00049,0,0.17729,0.03146,0.03201,0.18465,0.17729,0.17729,0.00035,0.00326,0.0309,0.02056,0.48319,0.00014,0.25375,0.57681,0.0325,0.02847,0.00125,0.47444,0.07868,0.52431,0.0784,0.33354,0.17729,0.17729,0.0141,0.30431,0.69042,0.0025,0.05472,0.07687,0.07687,0.07424,0.30368,0.00035,0.00049,0.54333,0,0.06187,0.01146,0.00007,0.00111,0.00417,0.00028,0.00354,0.00021,0.01111,0.00507,0.00076,0.03424,0.40056,0.74326,0.75694,0.00007,0.53264,0.00958,0.00653,0.06688,0.09938,0.00181,0.52486,0.01417,0.07437,0.07299,0.64007,0.74271,0.52882,0.23875,0.00639,0.07757,0,0.00139,0.06187,0.45139,0.00438,0.26785,0.58618,0.66514,0.00028,0.5209,0.46951,0.17729,0.06514,0.00354,0.07687,0.07687,0.19937,0.00021,0.02153,0.7634,0.00083,0.00819,0.39201,0.00486,0.00243,0.72785,0,0.17729,0.00958,0.00639,rubensTest_original_rubens1.jpg_34731798-ec92-44ec-acca-d07dccf9f336.jpg
0,0,0,0,0,49,0,0,23,26,0,19,1,1,0,0,0,0,0,7.27309,0.03097,0.47139,0.0041,0.08236,0.08438,0.22194,0.62299,0,0.56701,0,0,0.39576,0.73285,0.10333,0.00014,0.49264,0.62174,0.03667,0.36222,0.00611,0.0041,0,0.0041,0.22812,0.00493,0.00493,0,0.65701,0,0.02104,0.17882,0,0.06396,0.68188,0.07653,0.00063,0.10604,0.10604,0.00465,0,0.00063,0.00771,0.00493,0.00493,0.01514,0.26451,0.27222,0.00014,0,0.00493,0.00257,0.09181,0.42361,0.00493,0.00493,0,0.0009,0.07715,0.00076,0.55271,0,0.20215,0.67076,0.00271,0.00056,0.00014,0.37951,0.09569,0.53875,0.09743,0.25306,0.00493,0.00493,0.05437,0.0225,0.685,0.03264,0.07257,0.05722,0.05722,0.04042,0.23257,0,0.00014,0.33639,0,0.06396,0.08188,0,0,0.00042,0.00958,0.00063,0.00014,0.06493,0,0,0.08118,0.12854,0.67625,0.70236,0,0.34347,0.02972,0.00208,0.15903,0.16569,0,0.54312,0.05451,0.11,0.00257,0.50861,0.65674,0.64806,0.00937,0.00021,0.10319,0,0,0.06396,0.21924,0.01479,0.47771,0.62382,0.6884,0.00868,0.28285,0.61396,0.00493,0.08583,0.00063,0.05722,0.05722,0.00785,0,0.04938,0.7066,0.0041,0.00028,0.57188,0.05333,0,0.65507,0,0.00493,0.02972,0.00201,picassoTest_original_picasso1.jpg_4edc2e56-4996-4352-9503-de60392fc1d5.jpg
0,0,0,0,0,49,0,1,25,23,0,15,3,4,0,0,0,0,0,7.36998,0.02715,0.44604,0.00201,0.01882,0.03396,0.15243,0.60215,0,0.53069,0,0,0.53806,0.76417,0.03583,0.00069,0.55847,0.76819,0.01361,0.3325,0.15507,0.00201,0,0.00201,0.24299,0.0675,0.0675,0,0.50424,0.00007,0.02417,0.2434,0,0.20917,0.81646,0.0125,0,0.03611,0.03611,0.00208,0,0.04882,0.00271,0.0675,0.0675,0.00389,0.46458,0.27632,0.00083,0.00007,0.0675,0.00743,0.08743,0.39813,0.0675,0.0675,0,0.00424,0.01188,0.06097,0.70174,0,0.1259,0.54396,0.00819,0.01326,0.00069,0.33132,0.03861,0.68174,0.03681,0.18847,0.0675,0.0675,0.00986,0.21424,0.82882,0.00625,0.03083,0.03056,0.03056,0.02736,0.16569,0,0.00083,0.35063,0.00007,0.20917,0.01861,0,0.00007,0.00014,0.00271,0,0.00035,0.01556,0.03271,0.00007,0.01785,0.24597,0.64882,0.6975,0,0.33771,0.02076,0.0075,0.19667,0.30069,0.00139,0.40681,0.00986,0.03924,0.12028,0.46826,0.67319,0.75389,0.14035,0.00243,0.03924,0.00007,0,0.20917,0.35965,0.0041,0.54535,0.78139,0.81896,0.00257,0.31597,0.74542,0.0675,0.03597,0,0.03056,0.03056,0.08181,0.00007,0.01674,0.71667,0.00201,0.00243,0.69354,0.01083,0.00132,0.61465,0,0.0675,0.02076,0.00736,rubensTest_original_rubens1.jpg_68957bb2-94c5-460b-a5ea-13ca669772b3.jpg
0,0,0,0,0,47,0,1,24,22,0,17,4,2,0,0,0,0,0,7.48162,0,0.47937,0,0,0,0.64764,0.53778,0,0.56556,0,0,0.0759,0.62424,0,0.00139,0.18972,0.2541,0,0.6325,0.00972,0,0,0,0.15396,0.00174,0.00174,0,0.78333,0,0.42438,0.10889,0,0.02931,0.34882,0.16812,0,0,0,0,0,0.00014,0,0.00174,0.00174,0,0.06458,0.42382,0,0,0.00174,0,0.09514,0.2441,0.00174,0.00174,0,0.02382,0.14715,0,0.08771,0,0.59562,0.77826,0,0,0.00132,0.71493,0,0.07431,0,0.70542,0.00174,0.00174,0.14111,0.00944,0.37278,0,0,0,0,0,0.67063,0,0,0.30243,0,0.02931,0,0,0,0,0,0,0,0,0,0,0.00556,0.01951,0.66507,0.63854,0,0.47528,0.05965,0.08007,0.11174,0.07806,0,0.76465,0.14174,0,0.00215,0.55063,0.51889,0.38431,0.00528,0,0,0,0,0.02931,0.02764,0,0.18451,0.16403,0.46563,0,0.18868,0.26299,0.00174,0,0,0,0,0.00278,0,0,0.62396,0,0,0.1659,0,0,0.66604,0,0.00174,0.05965,0.07708,bruegelTest1_original_bruegel1.jpg_02c67738-8733-42b1-9277-885ff57afef8.jpg
0,0,0,0,0,47,0,1,19,27,0,16,4,2,0,0,0,0,0,7.51396,0.06042,0.65278,0.00097,0.00681,0.05236,0.30597,0.74618,0,0.71153,0.00139,0.00153,0.25111,0.79771,0.03917,0.00014,0.26937,0.47667,0.01181,0.55708,0.04063,0.00097,0.00139,0.00097,0.1084,0.22597,0.22597,0,0.56472,0.00021,0.02424,0.09354,0.00111,0.05319,0.72965,0.02382,0.00278,0.03826,0.03826,0.00097,0.00056,0.00639,0.00146,0.22597,0.22597,0.0025,0.19076,0.52896,0.00049,0.00021,0.22597,0.03333,0.03792,0.20479,0.22597,0.22597,0,0.00111,0.0259,0.01451,0.46104,0.00063,0.26778,0.6366,0.03382,0.03326,0.00014,0.53201,0.05688,0.52806,0.05472,0.35667,0.22597,0.22597,0.0125,0.29514,0.70632,0.00243,0.03667,0.06056,0.06056,0.05833,0.32431,0,0.00049,0.57757,0.00021,0.05319,0.0066,0.00139,0.00104,0.00313,0.00097,0.00264,0.00014,0.00778,0.00292,0.00222,0.02618,0.42958,0.77424,0.78819,0.00139,0.57375,0.00917,0.00354,0.07861,0.09833,0.00111,0.58271,0.01257,0.05063,0.04965,0.67333,0.77361,0.49847,0.24069,0.00465,0.05361,0.00021,0.00201,0.05319,0.46681,0.00396,0.26208,0.59333,0.6616,0.0009,0.55139,0.44146,0.22597,0.0434,0.00278,0.06056,0.06056,0.24611,0.00014,0.0109,0.79382,0.00097,0.0075,0.36576,0.00458,0.00132,0.75986,0,0.22597,0.00917,0.00347,rubensTest_original_rubens1.jpg_4fa95e31-158a-4588-853a-2768d47fb403.jpg
